"game_id","move","turn","game_turn_id","ad_id","message","expires_in","probability","reward"
"69eyCftc",solve,29,52046,ul9q37gG,Steal super awesome diamond pot from Davor Outterridge,7,Sure thing,"266"
"69eyCftc",solve,29,52046,"1arV1tUb",Steal weed from Byron Porcher,3,Quite likely,"115"
"69eyCftc",solve,29,52046,aPlLed1B,Help defending pasture in Westdale from the intruders,1,Sure thing,"150"
"69eyCftc",solve,29,52046,qKMk4SaW,Help defending field in Masonfair from the intruders,2,Sure thing,"148"
"69eyCftc",solve,29,52046,it0GdPqD,Help defending village in Blackford from the intruders,3,Gamble,"143"
"69eyCftc",solve,29,52046,YvXKe3PI,Steal super awesome diamond cat from Karlee Dickenson,6,Sure thing,"258"
"69eyCftc",solve,29,52046,m768mcco,Help defending thrift shoppe in Towerpeak from the intruders,6,Gamble,"150"
"69eyCftc",solve,29,52046,x6wdvm2w,Infiltrate The Ruby Thorns and recover their secrets.,2,Playing with fire,"206"
"69eyCftc",solve,29,52046,"3S4pl7wn",Steal super awesome diamond pot from Worknesh Linwood,7,Sure thing,"264"
"69eyCftc",solve,29,52046,qZbOM5Wt,Infiltrate The Yellow Saber Sisterhood and recover their secrets.,2,Risky,"248"
"6gaoioQX",buy,12,58574,YOGNTPC1,Help Hizkiah Leighton to write their biographical novel about their difficulties with a deranged water,5,Playing with fire,"29"
"6gaoioQX",buy,12,58574,zLDvIRwG,Steal water delivery to Harvie Milford and share some of the profits with the people.,3,Sure thing,"53"
"6gaoioQX",buy,12,58574,pgyQppWF,Create an advertisement campaign for Denis Cartwright to promote their squirrel based business,3,Gamble,"35"
"6gaoioQX",buy,12,58574,IiSMaiGc,Help Adria Proudfoot to reach an agreement with Marinko Spurling on the matters of disputed cat,3,Piece of cake,"9"
"6gaoioQX",buy,12,58574,RHOeSAft,Escort Martinho Stock to grassland in Millerfire where they can meet with their long lost pot,3,Quite likely,"46"
"6gaoioQX",buy,12,58574,"48RYyQo7",Help Pilib Eymor to sell an unordinary cat on the local market,3,Quite likely,"27"
"6gaoioQX",buy,12,58574,j3OtsQgI,Help Fredric Stidolph to reach an agreement with Cecilija St john on the matters of disputed water,3,Walk in the park,"10"
"6gaoioQX",buy,12,58574,Ec4z9C40,Help Gunnvor Lukeson to transport a magic beer mug to steppe in Redhill,4,Hmmm....,"21"
"6gaoioQX",buy,12,58574,kzrA49s1,Create an advertisement campaign for Tova Badcock to promote their pan based business,4,Hmmm....,"22"
"6gaoioQX",buy,12,58574,E7Ine0Qb,Help Wendy Bannister to sell an unordinary chariot on the local market,7,Risky,"25"
"6gaoioQX",solve,13,58578,IiSMaiGc,Help Adria Proudfoot to reach an agreement with Marinko Spurling on the matters of disputed cat,2,Piece of cake,"9"
"6gaoioQX",solve,13,58578,pgyQppWF,Create an advertisement campaign for Denis Cartwright to promote their squirrel based business,2,Hmmm....,"35"
"6gaoioQX",solve,13,58578,zLDvIRwG,Steal water delivery to Harvie Milford and share some of the profits with the people.,2,Sure thing,"53"
"6gaoioQX",solve,13,58578,kzrA49s1,Create an advertisement campaign for Tova Badcock to promote their pan based business,3,Hmmm....,"22"
"6gaoioQX",solve,13,58578,YOGNTPC1,Help Hizkiah Leighton to write their biographical novel about their difficulties with a deranged water,4,Rather detrimental,"29"
"6gaoioQX",solve,13,58578,E7Ine0Qb,Help Wendy Bannister to sell an unordinary chariot on the local market,6,Gamble,"25"
"6gaoioQX",solve,13,58578,j3OtsQgI,Help Fredric Stidolph to reach an agreement with Cecilija St john on the matters of disputed water,2,Walk in the park,"10"
"6gaoioQX",solve,13,58578,Ec4z9C40,Help Gunnvor Lukeson to transport a magic beer mug to steppe in Redhill,3,Hmmm....,"21"
"6gaoioQX",solve,13,58578,"48RYyQo7",Help Pilib Eymor to sell an unordinary cat on the local market,2,Quite likely,"27"
"6gaoioQX",solve,13,58578,RHOeSAft,Escort Martinho Stock to grassland in Millerfire where they can meet with their long lost pot,2,Quite likely,"46"
"6Ify0sFK",buy,14,55992,WiPQMMiw,Steal wagon delivery to Vilhelmo Prudhomme and share some of the profits with the people.,5,Sure thing,"36"
"6Ify0sFK",buy,14,55992,bnSFU1ub,Escort Hadrien Parsley to plains in Westbury where they can meet with their long lost weed,7,Playing with fire,"70"
"6Ify0sFK",buy,14,55992,wm73LZgm,Create an advertisement campaign for Guðríðr Hathaway to promote their house based business,4,Quite likely,"35"
"6Ify0sFK",buy,14,55992,sHTQ4bkY,Escort Fritzi Guðmundsson to steppe in Blackport where they can meet with their long lost pan,4,Quite likely,"42"
"6Ify0sFK",buy,14,55992,oRJhpskw,Help Daniele Averill to sell an unordinary dog on the local market,5,Piece of cake,"23"
"6Ify0sFK",buy,14,55992,Qgz8RVnT,Help Anahid Dickenson to transport a magic bucket to peninsula in Strongkeep,3,Walk in the park,"17"
"6Ify0sFK",buy,14,55992,Bo3WX0I9,Create an advertisement campaign for Alon Brynjólfsson to promote their water based business,2,Risky,"29"
"6Ify0sFK",buy,14,55992,ArYEj28L,Steal water delivery to Theotimus Reynolds and share some of the profits with the people.,1,Piece of cake,"42"
"6Ify0sFK",buy,14,55992,qjRHhYki,Help Thane Marston to write their biographical novel about their difficulties with a deranged water,1,Playing with fire,"25"
"6Ify0sFK",buy,14,55992,MEy3dSRW,Create an advertisement campaign for Glenna Bentley to promote their potatoes based business,1,Playing with fire,"35"
"6Ify0sFK",solve,15,55994,OEo38lhV,Help Tjaž Fletcher to write their biographical novel about their difficulties with a deranged squirrel,7,Hmmm....,"25"
"6Ify0sFK",solve,15,55994,"3YDHfZug",Steal chariot delivery to Andraste Blackwood and share some of the profits with the people.,7,Piece of cake,"53"
"6Ify0sFK",solve,15,55994,Bo3WX0I9,Create an advertisement campaign for Alon Brynjólfsson to promote their water based business,1,Gamble,"29"
"6Ify0sFK",solve,15,55994,Qgz8RVnT,Help Anahid Dickenson to transport a magic bucket to peninsula in Strongkeep,2,Walk in the park,"17"
"6Ify0sFK",solve,15,55994,sHTQ4bkY,Escort Fritzi Guðmundsson to steppe in Blackport where they can meet with their long lost pan,3,Quite likely,"42"
"6Ify0sFK",solve,15,55994,wm73LZgm,Create an advertisement campaign for Guðríðr Hathaway to promote their house based business,3,Walk in the park,"35"
"6Ify0sFK",solve,15,55994,oRJhpskw,Help Daniele Averill to sell an unordinary dog on the local market,4,Piece of cake,"23"
"6Ify0sFK",solve,15,55994,WiPQMMiw,Steal wagon delivery to Vilhelmo Prudhomme and share some of the profits with the people.,4,Sure thing,"36"
"6Ify0sFK",solve,15,55994,bnSFU1ub,Escort Hadrien Parsley to plains in Westbury where they can meet with their long lost weed,6,Rather detrimental,"70"
"6Ify0sFK",solve,15,55994,"8qg584fF",Steal beer mug delivery to Zinoviya Richard and share some of the profits with the people.,7,Piece of cake,"65"
"6Ify0sFK",buy,18,56002,llvqiiNK,Steal clothes delivery to Niko Freyjasson and share some of the profits with the people.,7,Piece of cake,"61"
"6Ify0sFK",buy,18,56002,avbZr3s7,Investigate Soili Gilliam and find out their relation to the magic house.,3,Risky,"164"
"6Ify0sFK",buy,18,56002,WpV698N8,Rescue Kaelee Sudworth from meadow in Highheart where they are attacked by angry dog,5,Sure thing,"26"
"6Ify0sFK",buy,18,56002,iHouauVa,Rescue Camille Henryson from grassland in Snowmere where they are attacked by angry turnips,7,Walk in the park,"37"
"6Ify0sFK",buy,18,56002,anuazNS7,Create an advertisement campaign for Makvala Thomson to promote their weed based business,5,Playing with fire,"40"
"6Ify0sFK",buy,18,56002,oRJhpskw,Help Daniele Averill to sell an unordinary dog on the local market,1,Piece of cake,"23"
"6Ify0sFK",buy,18,56002,"27mrQM5A",Investigate Theodoard Whittemore and find out their relation to the magic pot.,2,Suicide mission,"170"
"6Ify0sFK",buy,18,56002,WiPQMMiw,Steal wagon delivery to Vilhelmo Prudhomme and share some of the profits with the people.,1,Sure thing,"36"
"6Ify0sFK",buy,18,56002,OEo38lhV,Help Tjaž Fletcher to write their biographical novel about their difficulties with a deranged squirrel,4,Hmmm....,"25"
"6Ify0sFK",buy,18,56002,"3YDHfZug",Steal chariot delivery to Andraste Blackwood and share some of the profits with the people.,4,Piece of cake,"53"
"6Ify0sFK",solve,19,56005,"27mrQM5A",Investigate Theodoard Whittemore and find out their relation to the magic pot.,1,Suicide mission,"170"
"6Ify0sFK",solve,19,56005,ur5zkQSE,Escort Mareike Donalds to village in Frostgarden where they can meet with their long lost wagon,7,Quite likely,"73"
"6Ify0sFK",solve,19,56005,tRS3ucKS,Investigate Panayiotis Clinton and find out their relation to the magic beer mug.,3,Gamble,"169"
"6Ify0sFK",solve,19,56005,iHouauVa,Rescue Camille Henryson from grassland in Snowmere where they are attacked by angry turnips,6,Walk in the park,"37"
"6Ify0sFK",solve,19,56005,avbZr3s7,Investigate Soili Gilliam and find out their relation to the magic house.,2,Risky,"164"
"6Ify0sFK",solve,19,56005,llvqiiNK,Steal clothes delivery to Niko Freyjasson and share some of the profits with the people.,6,Piece of cake,"61"
"6Ify0sFK",solve,19,56005,anuazNS7,Create an advertisement campaign for Makvala Thomson to promote their weed based business,4,Playing with fire,"40"
"6Ify0sFK",solve,19,56005,WpV698N8,Rescue Kaelee Sudworth from meadow in Highheart where they are attacked by angry dog,4,Sure thing,"26"
"6Ify0sFK",solve,19,56005,"3YDHfZug",Steal chariot delivery to Andraste Blackwood and share some of the profits with the people.,3,Piece of cake,"53"
"6Ify0sFK",solve,19,56005,OEo38lhV,Help Tjaž Fletcher to write their biographical novel about their difficulties with a deranged squirrel,3,Quite likely,"25"
"6qsu3sTX",buy,9,53527,"4uYZJW1N",Create an advertisement campaign for Héctor Peterson to promote their clothes based business,4,Piece of cake,"20"
"6qsu3sTX",buy,9,53527,uGkHIy1N,Create an advertisement campaign for Kondwani Shelton to promote their cat based business,6,Walk in the park,"23"
"6qsu3sTX",buy,9,53527,b18cbhRU,Steal bucket delivery to Göker Bowe and share some of the profits with the people.,7,Walk in the park,"47"
"6qsu3sTX",buy,9,53527,xXM3mCrW,Help Emmanouel Pritchett to reach an agreement with Marjaana English on the matters of disputed pan,1,Sure thing,"12"
"6qsu3sTX",buy,9,53527,z4mUZlWX,Help Kudret Sherburne to sell an unordinary pan on the local market,2,Hmmm....,"24"
"6qsu3sTX",buy,9,53527,"6h1tyLHH",Create an advertisement campaign for Efimia Fitzroy to promote their wagon based business,6,Risky,"28"
"6qsu3sTX",buy,9,53527,UCzBgEUj,Help Richelle Morriss to sell an unordinary turnips on the local market,6,Hmmm....,"19"
"6qsu3sTX",buy,9,53527,gAlB2qvL,Help Samiya Stafford to transport a magic potatoes to thrift shoppe in Fallcawl,6,Piece of cake,"15"
"6qsu3sTX",buy,9,53527,JWv1sIEu,Create an advertisement campaign for Mauri Cropper to promote their water based business,6,Piece of cake,"21"
"6qsu3sTX",buy,9,53527,"72S92umM",Help Corrado Thompsett to write their biographical novel about their difficulties with a deranged chariot,6,Hmmm....,"34"
"6qsu3sTX",solve,10,53532,UCzBgEUj,Help Richelle Morriss to sell an unordinary turnips on the local market,5,Quite likely,"19"
"6qsu3sTX",solve,10,53532,gAlB2qvL,Help Samiya Stafford to transport a magic potatoes to thrift shoppe in Fallcawl,5,Piece of cake,"15"
"6qsu3sTX",solve,10,53532,JWv1sIEu,Create an advertisement campaign for Mauri Cropper to promote their water based business,5,Piece of cake,"21"
"6qsu3sTX",solve,10,53532,"72S92umM",Help Corrado Thompsett to write their biographical novel about their difficulties with a deranged chariot,5,Quite likely,"34"
"6qsu3sTX",solve,10,53532,b18cbhRU,Steal bucket delivery to Göker Bowe and share some of the profits with the people.,6,Walk in the park,"47"
"6qsu3sTX",solve,10,53532,"6jskuzW4",Help Ibrahim Honeysett to write their biographical novel about their difficulties with a deranged weed,7,Walk in the park,"43"
"6qsu3sTX",solve,10,53532,"6h1tyLHH",Create an advertisement campaign for Efimia Fitzroy to promote their wagon based business,5,Gamble,"28"
"6qsu3sTX",solve,10,53532,uGkHIy1N,Create an advertisement campaign for Kondwani Shelton to promote their cat based business,5,Walk in the park,"23"
"6qsu3sTX",solve,10,53532,"4uYZJW1N",Create an advertisement campaign for Héctor Peterson to promote their clothes based business,3,Piece of cake,"20"
"6qsu3sTX",solve,10,53532,z4mUZlWX,Help Kudret Sherburne to sell an unordinary pan on the local market,1,Quite likely,"24"
"6qsu3sTX",buy,14,53543,ZPLPDj1Q,Help Braelyn Belcher to write their biographical novel about their difficulties with a deranged squirrel,7,Walk in the park,"35"
"6qsu3sTX",buy,14,53543,gAlB2qvL,Help Samiya Stafford to transport a magic potatoes to thrift shoppe in Fallcawl,1,Piece of cake,"15"
"6qsu3sTX",buy,14,53543,JWv1sIEu,Create an advertisement campaign for Mauri Cropper to promote their water based business,1,Piece of cake,"21"
"6qsu3sTX",buy,14,53543,"72S92umM",Help Corrado Thompsett to write their biographical novel about their difficulties with a deranged chariot,1,Quite likely,"34"
"6qsu3sTX",buy,14,53543,"6jskuzW4",Help Ibrahim Honeysett to write their biographical novel about their difficulties with a deranged weed,3,Walk in the park,"43"
"6qsu3sTX",buy,14,53543,e5FNonFm,Help Swithin Walmsley to write their biographical novel about their difficulties with a deranged sheep,4,Walk in the park,"42"
"6qsu3sTX",buy,14,53543,znxaQkDO,Help Njála Humphrey to sell an unordinary turnips on the local market,6,Quite likely,"31"
"6qsu3sTX",buy,14,53543,uGkHIy1N,Create an advertisement campaign for Kondwani Shelton to promote their cat based business,1,Walk in the park,"23"
"6qsu3sTX",buy,14,53543,"6h1tyLHH",Create an advertisement campaign for Efimia Fitzroy to promote their wagon based business,1,Gamble,"28"
"6qsu3sTX",buy,14,53543,UCzBgEUj,Help Richelle Morriss to sell an unordinary turnips on the local market,1,Quite likely,"19"
"6qsu3sTX",solve,15,53545,ZPLPDj1Q,Help Braelyn Belcher to write their biographical novel about their difficulties with a deranged squirrel,6,Walk in the park,"35"
"6qsu3sTX",solve,15,53545,"2uubsRJC",Help Tatton Matthewson to write their biographical novel about their difficulties with a deranged pan,7,Gamble,"41"
"6qsu3sTX",solve,15,53545,pl7D2BpG,Steal super awesome diamond bucket from Isaija Strange,7,Piece of cake,"203"
"6qsu3sTX",solve,15,53545,NJkZYaBo,Escort Vinal Bannister to thrift shoppe in Voidloft where they can meet with their long lost cat,7,Risky,"71"
"6qsu3sTX",solve,15,53545,VI69Qzem,Steal pan delivery to Soo-jin Sherburne and share some of the profits with the people.,7,Sure thing,"41"
"6qsu3sTX",solve,15,53545,ob952arV,Steal super awesome diamond pan from Jocelyne Morrish,7,Sure thing,"224"
"6qsu3sTX",solve,15,53545,JmLXPNud,Help Duško Peacock to write their biographical novel about their difficulties with a deranged horse,7,Piece of cake,"19"
"6qsu3sTX",solve,15,53545,znxaQkDO,Help Njála Humphrey to sell an unordinary turnips on the local market,5,Walk in the park,"31"
"6qsu3sTX",solve,15,53545,e5FNonFm,Help Swithin Walmsley to write their biographical novel about their difficulties with a deranged sheep,3,Piece of cake,"42"
"6qsu3sTX",solve,15,53545,"6jskuzW4",Help Ibrahim Honeysett to write their biographical novel about their difficulties with a deranged weed,2,Walk in the park,"43"
"731tPqzS",buy,9,50867,TMtVBgfe,Help Tisha Derricks to write their biographical novel about their difficulties with a deranged bucket,1,Rather detrimental,"37"
"731tPqzS",buy,9,50867,JE57ZBjA,Create an advertisement campaign for Sibyl Botwright to promote their cat based business,6,Piece of cake,"22"
"731tPqzS",buy,9,50867,SuGxzjEE,Create an advertisement campaign for Wetzel Madison to promote their dog based business,5,Hmmm....,"41"
"731tPqzS",buy,9,50867,AaKqeAjM,Help Antun Pressley to sell an unordinary dog on the local market,6,Risky,"30"
"731tPqzS",buy,9,50867,xzc0g68W,Help Télesphore Tolbert to reach an agreement with Mykola Danniel on the matters of disputed chariot,6,Quite likely,"9"
"731tPqzS",buy,9,50867,pGkqqLV7,Steal weed delivery to Mihammad Simpson and share some of the profits with the people.,6,Walk in the park,"57"
"731tPqzS",buy,9,50867,rejXfdUE,Help Ren Millward to sell an unordinary beer mug on the local market,7,Piece of cake,"13"
"731tPqzS",buy,9,50867,npwFHJex,Steal bucket delivery to Ajith Cornell and share some of the profits with the people.,6,Sure thing,"61"
"731tPqzS",buy,9,50867,vUjBHNxm,Help Branca Courtney to reach an agreement with Aura Faulkner on the matters of disputed cat,6,Gamble,"15"
"731tPqzS",buy,9,50867,PwL6Wdhr,Create an advertisement campaign for Saleh Kingston to promote their horse based business,2,Gamble,"43"
"731tPqzS",solve,10,50872,JE57ZBjA,Create an advertisement campaign for Sibyl Botwright to promote their cat based business,5,Piece of cake,"22"
"731tPqzS",solve,10,50872,npwFHJex,Steal bucket delivery to Ajith Cornell and share some of the profits with the people.,5,Sure thing,"61"
"731tPqzS",solve,10,50872,xzc0g68W,Help Télesphore Tolbert to reach an agreement with Mykola Danniel on the matters of disputed chariot,5,Quite likely,"9"
"731tPqzS",solve,10,50872,AaKqeAjM,Help Antun Pressley to sell an unordinary dog on the local market,5,Risky,"30"
"731tPqzS",solve,10,50872,rejXfdUE,Help Ren Millward to sell an unordinary beer mug on the local market,6,Piece of cake,"13"
"731tPqzS",solve,10,50872,pGkqqLV7,Steal weed delivery to Mihammad Simpson and share some of the profits with the people.,5,Piece of cake,"57"
"731tPqzS",solve,10,50872,PwL6Wdhr,Create an advertisement campaign for Saleh Kingston to promote their horse based business,1,Hmmm....,"43"
"731tPqzS",solve,10,50872,SuGxzjEE,Create an advertisement campaign for Wetzel Madison to promote their dog based business,4,Quite likely,"41"
"731tPqzS",solve,10,50872,vUjBHNxm,Help Branca Courtney to reach an agreement with Aura Faulkner on the matters of disputed cat,5,Gamble,"15"
"731tPqzS",solve,10,50872,lF1Qjl3Z,Create an advertisement campaign for Keshia Reynolds to promote their potatoes based business,7,Piece of cake,"31"
"731tPqzS",buy,16,50894,Dncz9NA9,Create an advertisement campaign for Parnel Kingsley to promote their chicken based business,2,Piece of cake,"23"
"731tPqzS",buy,16,50894,lF1Qjl3Z,Create an advertisement campaign for Keshia Reynolds to promote their potatoes based business,1,Piece of cake,"31"
"731tPqzS",buy,16,50894,tJHDf7uG,Create an advertisement campaign for Carmo Norwood to promote their sheep based business,3,Piece of cake,"31"
"731tPqzS",buy,16,50894,"0ywW32tN",Create an advertisement campaign for Maegan Westcott to promote their weed based business,4,Risky,"41"
"731tPqzS",buy,16,50894,YKkBdYwz,Help Modeste Hadaway to write their biographical novel about their difficulties with a deranged clothes,6,Walk in the park,"43"
"731tPqzS",buy,16,50894,n4odk4fq,Help Noah Seymour to write their biographical novel about their difficulties with a deranged chariot,6,Walk in the park,"36"
"731tPqzS",buy,16,50894,igCygrZa,Help Olwen Rennell to write their biographical novel about their difficulties with a deranged sheep,6,Risky,"35"
"731tPqzS",buy,16,50894,jvxqWk7k,Create an advertisement campaign for Muirne Sinclair to promote their potatoes based business,6,Quite likely,"49"
"731tPqzS",buy,16,50894,"2DUElW8M",Escort Semi̇ha Robertson to peninsula in Metalfire where they can meet with their long lost chicken,7,Piece of cake,"91"
"731tPqzS",buy,16,50894,rFIVQZeI,Escort Sa'adat Martell to steppe in Razorham where they can meet with their long lost cat,7,Rather detrimental,"82"
"731tPqzS",solve,17,50896,n4odk4fq,Help Noah Seymour to write their biographical novel about their difficulties with a deranged chariot,5,Piece of cake,"36"
"731tPqzS",solve,17,50896,"2DUElW8M",Escort Semi̇ha Robertson to peninsula in Metalfire where they can meet with their long lost chicken,6,Piece of cake,"91"
"731tPqzS",solve,17,50896,YKkBdYwz,Help Modeste Hadaway to write their biographical novel about their difficulties with a deranged clothes,5,Walk in the park,"43"
"731tPqzS",solve,17,50896,Dncz9NA9,Create an advertisement campaign for Parnel Kingsley to promote their chicken based business,1,Piece of cake,"23"
"731tPqzS",solve,17,50896,igCygrZa,Help Olwen Rennell to write their biographical novel about their difficulties with a deranged sheep,5,Risky,"35"
"731tPqzS",solve,17,50896,"0ywW32tN",Create an advertisement campaign for Maegan Westcott to promote their weed based business,3,Gamble,"41"
"731tPqzS",solve,17,50896,tJHDf7uG,Create an advertisement campaign for Carmo Norwood to promote their sheep based business,2,Piece of cake,"31"
"731tPqzS",solve,17,50896,rFIVQZeI,Escort Sa'adat Martell to steppe in Razorham where they can meet with their long lost cat,6,Rather detrimental,"82"
"731tPqzS",solve,17,50896,Y4VfnASS,Rescue Auda Russell from savannah in Fernville where they are attacked by angry wagon,7,Hmmm....,"40"
"731tPqzS",solve,17,50896,jvxqWk7k,Create an advertisement campaign for Muirne Sinclair to promote their potatoes based business,5,Quite likely,"49"
"7gF3eUQt",buy,9,58276,Bwc148dd,Steal cat delivery to Maren Harrison and share some of the profits with the people.,6,Piece of cake,"48"
"7gF3eUQt",buy,9,58276,t1PgF4O9,Help Mai Sniders to sell an unordinary weed on the local market,6,Gamble,"31"
"7gF3eUQt",buy,9,58276,lIj7gyNc,Help Benedetta Orange to reach an agreement with Hero Paulson on the matters of disputed dog,6,Walk in the park,"6"
"7gF3eUQt",buy,9,58276,aChTbqMn,Help Marja Millward to write their biographical novel about their difficulties with a deranged sheep,6,Gamble,"26"
"7gF3eUQt",buy,9,58276,a8RUUuQD,Help Odile Atkinson to write their biographical novel about their difficulties with a deranged chicken,6,Piece of cake,"37"
"7gF3eUQt",buy,9,58276,yHPLVQFO,Create an advertisement campaign for Damianus Boatwright to promote their weed based business,6,Quite likely,"36"
"7gF3eUQt",buy,9,58276,dpfez1h6,Help Callie Blackbourne to reach an agreement with Haneul Clemens on the matters of disputed cat,6,Piece of cake,"6"
"7gF3eUQt",buy,9,58276,BF26O2pW,Create an advertisement campaign for Winfred Kipling to promote their wagon based business,6,Rather detrimental,"28"
"7gF3eUQt",buy,9,58276,q2T9G5Tc,Help Valentinus Millward to clean their dog,2,Piece of cake,"1"
"7gF3eUQt",buy,9,58276,"8kxwKg6Z",Help Takashi Marchand to write their biographical novel about their difficulties with a deranged horse,7,Walk in the park,"40"
"7gF3eUQt",solve,10,58279,yHPLVQFO,Create an advertisement campaign for Damianus Boatwright to promote their weed based business,5,Walk in the park,"36"
"7gF3eUQt",solve,10,58279,dpfez1h6,Help Callie Blackbourne to reach an agreement with Haneul Clemens on the matters of disputed cat,5,Piece of cake,"6"
"7gF3eUQt",solve,10,58279,BF26O2pW,Create an advertisement campaign for Winfred Kipling to promote their wagon based business,5,Rather detrimental,"28"
"7gF3eUQt",solve,10,58279,q2T9G5Tc,Help Valentinus Millward to clean their dog,1,Piece of cake,"1"
"7gF3eUQt",solve,10,58279,aChTbqMn,Help Marja Millward to write their biographical novel about their difficulties with a deranged sheep,5,Gamble,"26"
"7gF3eUQt",solve,10,58279,lIj7gyNc,Help Benedetta Orange to reach an agreement with Hero Paulson on the matters of disputed dog,5,Piece of cake,"6"
"7gF3eUQt",solve,10,58279,t1PgF4O9,Help Mai Sniders to sell an unordinary weed on the local market,5,Gamble,"31"
"7gF3eUQt",solve,10,58279,Bwc148dd,Steal cat delivery to Maren Harrison and share some of the profits with the people.,5,Piece of cake,"48"
"7gF3eUQt",solve,10,58279,"8kxwKg6Z",Help Takashi Marchand to write their biographical novel about their difficulties with a deranged horse,6,Walk in the park,"40"
"7gF3eUQt",solve,10,58279,a8RUUuQD,Help Odile Atkinson to write their biographical novel about their difficulties with a deranged chicken,5,Piece of cake,"37"
"7gF3eUQt",buy,20,58307,yElQG1Yp,Create an advertisement campaign for Kolman Darrell to promote their pan based business,3,Quite likely,"30"
"7gF3eUQt",buy,20,58307,Kw83nUw6,Rescue Kató Vincent from peninsula in Ravensheen where they are attacked by angry wagon,6,Walk in the park,"29"
"7gF3eUQt",buy,20,58307,V6u2LXt4,Escort Lyudmila Buckley to savannah in Fangdeen where they can meet with their long lost house,7,Piece of cake,"80"
"7gF3eUQt",buy,20,58307,vvnkj3cd,Steal super awesome diamond chicken from Hallbjörn Beverley,7,Piece of cake,"210"
"7gF3eUQt",buy,20,58307,Ox1CrK0n,Create an advertisement campaign for Theobald Colbert to promote their turnips based business,2,Playing with fire,"19"
"7gF3eUQt",buy,20,58307,glbUk6zd,Create an advertisement campaign for Fawzi Francis to promote their weed based business,2,Quite likely,"35"
"7gF3eUQt",buy,20,58307,xhRlFURe,Create an advertisement campaign for Lottie D'airelle to promote their wagon based business,2,Piece of cake,"30"
"7gF3eUQt",buy,20,58307,fUsq2XjE,Create an advertisement campaign for Clayton Rowntree to promote their cat based business,2,Walk in the park,"24"
"7gF3eUQt",buy,20,58307,aZniKt1g,Create an advertisement campaign for Ste Thomson to promote their potatoes based business,3,Risky,"43"
"7gF3eUQt",buy,20,58307,qlWHwDzA,Help Lexa Passelewe to write their biographical novel about their difficulties with a deranged turnips,5,Piece of cake,"38"
"7gF3eUQt",solve,21,58310,Ox1CrK0n,Create an advertisement campaign for Theobald Colbert to promote their turnips based business,1,Rather detrimental,"19"
"7gF3eUQt",solve,21,58310,yElQG1Yp,Create an advertisement campaign for Kolman Darrell to promote their pan based business,2,Walk in the park,"30"
"7gF3eUQt",solve,21,58310,qlWHwDzA,Help Lexa Passelewe to write their biographical novel about their difficulties with a deranged turnips,4,Piece of cake,"38"
"7gF3eUQt",solve,21,58310,V6u2LXt4,Escort Lyudmila Buckley to savannah in Fangdeen where they can meet with their long lost house,6,Piece of cake,"80"
"7gF3eUQt",solve,21,58310,aZniKt1g,Create an advertisement campaign for Ste Thomson to promote their potatoes based business,2,Risky,"43"
"7gF3eUQt",solve,21,58310,Kw83nUw6,Rescue Kató Vincent from peninsula in Ravensheen where they are attacked by angry wagon,5,Walk in the park,"29"
"7gF3eUQt",solve,21,58310,vvnkj3cd,Steal super awesome diamond chicken from Hallbjörn Beverley,6,Piece of cake,"210"
"7gF3eUQt",solve,21,58310,fUsq2XjE,Create an advertisement campaign for Clayton Rowntree to promote their cat based business,1,Piece of cake,"24"
"7gF3eUQt",solve,21,58310,xhRlFURe,Create an advertisement campaign for Lottie D'airelle to promote their wagon based business,1,Piece of cake,"30"
"7gF3eUQt",solve,21,58310,glbUk6zd,Create an advertisement campaign for Fawzi Francis to promote their weed based business,1,Quite likely,"35"
"8Jvuvs7r",buy,15,46530,xPXiR45E,Help Hernán Hulduson to sell an unordinary water on the local market,7,Quite likely,"24"
"8Jvuvs7r",buy,15,46530,lziYYjrd,Create an advertisement campaign for Pépin Chester to promote their bucket based business,7,Quite likely,"32"
"8Jvuvs7r",buy,15,46530,A0MKwdXG,Steal water delivery to Ra'd Hermanson and share some of the profits with the people.,5,Sure thing,"24"
"8Jvuvs7r",buy,15,46530,Q4niPLN5,Help Atuf Simmons to write their biographical novel about their difficulties with a deranged chicken,7,Suicide mission,"36"
"8Jvuvs7r",buy,15,46530,X3MAb3Fv,Escort Daividh Chapman to peninsula in Greypeak where they can meet with their long lost wagon,7,Gamble,"71"
"8Jvuvs7r",buy,15,46530,Nq8DknFT,Escort Belinda Turnbull to plains in Millergarden where they can meet with their long lost pan,7,Quite likely,"47"
"8Jvuvs7r",buy,15,46530,nrRMkiHW,Create an advertisement campaign for Joan Skinner to promote their beer mug based business,5,Piece of cake,"37"
"8Jvuvs7r",buy,15,46530,vr7qcpTf,Help Teresita Lindsay to transport a magic beer mug to field in Dornshaw,2,Piece of cake,"18"
"8Jvuvs7r",buy,15,46530,XjXjNZTb,Help Hikari Linwood to transport a magic clothes to savannah in Voidkeep,2,Quite likely,"10"
"8Jvuvs7r",buy,15,46530,YJqMOQyi,Create an advertisement campaign for Marilyn Hampton to promote their chariot based business,1,Gamble,"30"
"8Jvuvs7r",solve,16,46535,Nq8DknFT,Escort Belinda Turnbull to plains in Millergarden where they can meet with their long lost pan,6,Quite likely,"47"
"8Jvuvs7r",solve,16,46535,Q4niPLN5,Help Atuf Simmons to write their biographical novel about their difficulties with a deranged chicken,6,Suicide mission,"36"
